0.7752974968121265	14.00142849854971
0.7877863376768044	13.81537397654785
0.8002751785414823	13.63584241988753
0.8127640194061603	13.462533840973752
0.8252528602708382	13.295166741609778
0.8377417011355162	13.133476722358804
0.8502305420001941	12.977215215796111
0.862719382864872	12.826148330972131
0.87520822372955	12.680055797868913
0.8876970645942279	12.538730001907433
0.9001859054589059	12.40197509967748
0.9126747463235838	12.269606208037557
0.9251635871882617	12.141448659588372
0.9376524280529397	12.017337318275942
0.9501412689176176	11.897115949543034
0.9626301097822956	11.780636640032247
0.9751189506469735	11.667759262360711
0.9876077915116515	11.558350980943581
1.0000966323763294	11.452285795249084
1.0125854732410073	11.349444117227854
1.0250743141056853	11.249712379979597
1.0375631549703632	11.152982675005399
1.0500519958350412	11.059152415648484
1.062540836699719	10.968124024553545
1.075029677564397	10.87980464317823
1.087518518429075	10.794105861572511
1.100007359293753	10.710943466805142
1.1124962001584309	10.630237208563214
1.1249850410231088	10.551910580582852
1.1374738818877868	10.475890616687977
1.1499627227524647	10.402107700321228
1.1624515636171426	10.330495386547947
1.1749404044818206	10.260990235601469
1.1874292453464985	10.193531657117159
1.1999180862111765	10.128061764274184
1.2124069270758544	10.06452523712903
1.2248957679405323	10.00286919448373
1.2373846088052103	9.94304307368528
1.2498734496698882	9.884998517801561
1.2623622905345662	9.828689269663322
1.274851131399244	9.774071072302329
1.287339972263922	9.721101575352588
1.2998288131286	9.669740247015284
1.312317653993278	9.619948291218867
1.3248064948579559	9.571688569633835
1.3372953357226338	9.524925528227614
1.3497841765873118	9.47962512806855
1.3622730174519897	9.43575478010971
1.3747618583166676	9.393283283703108
1.3872506991813456	9.352180768613273
1.3997395400460235	9.312418640315903
1.4122283809107015	9.273969528382837
1.4247172217753794	9.23680723776887
1.4372060626400573	9.200906702829087
1.4496949035047353	9.166243943907538
1.4621837443694132	9.132796026349315
1.4746725852340912	9.100541021798454
1.4871614260987691	9.069457971653712
1.499650266963447	9.039526852563112
1.512139107828125	9.010728543846461
1.524627948692803	8.983044796742663
1.5371167895574809	8.956458205385704
1.5496056304221588	8.930952179419918
1.5620944712868368	8.906510918171138
1.5745833121515147	8.883119386296173
1.5870721530161926	8.860763290838351
1.5995609938808706	8.839429059621825
1.6120498347455485	8.819103820922047
1.6245386756102265	8.799775384354133
1.6370275164749044	8.78143222292493
1.6495163573395824	8.764063456198459
1.6620051982042603	8.747658834527932
1.6744940390689382	8.732208724311024
1.6869828799336162	8.717704094228159
1.6994717207982941	8.704136502426692
1.711960561662972	8.6914980846166
1.72444940252765	8.679781543046087
1.736938243392328	8.66898013632802
1.7494270842570059	8.659087670090544
1.7619159251216838	8.650098488427547
1.7744047659863618	8.642007466126902
1.7868936068510397	8.634810001656474
1.7993824477157176	8.628502010889969
1.8118712885803956	8.623079921556675
1.8243601294450735	8.618540668401002
1.8368489703097515	8.614881689039613
1.8493378111744294	8.612100920505736
1.8618266520391074	8.610196796471962
