10.0		9.8
9.745586845364732		9.792246685583928
9.497490812910094		9.784368490541052
9.255409327180697		9.776360038669813
9.019058296234435		9.768216118428768
8.788170719548978		9.759931670908488
8.562495419789155		9.751501778863593
8.341795885755289		9.742921656694945
8.125849215294407		9.734186641284845
7.914445148231277		9.72529218359901
7.707385180490301		9.716233840978651
7.504481751555066		9.707007270054492
7.305557498268345		9.697608220221904
7.110444568727783		9.688032527622786
6.918983990695138		9.678276109585612
6.731025089521462		9.668334959479985
6.546424951107254		9.658205141946642
6.365047925873746		9.647882788467621
6.186765170127027		9.63736409324495
6.011454221556635		9.626645309359168
5.838998605930505		9.615722745181863
5.669287472333383		9.60459276101878
5.5022152545502365		9.593251765962279
5.33768135642352		9.581696214933837
5.17558985921646		9.569922605899086
5.015849249196714		9.557927477239343
4.858372163818129		9.545707405265098
4.703075155025056		9.533259001858069
4.549878468335705		9.520578912229627
4.398705836479777		9.507663812784399
4.2494842864727955		9.494510409078657
4.102143959106213		9.48111543386414
3.956617939919704		9.467475645208403
3.8128421008011553		9.453587824683702
3.6707549514313444		9.439448775616878
3.530297499855231		9.425055321393243
3.3914131215206607		9.410404303808049
3.254047436178732		9.395492581459443
3.1181481920887677		9.380317028177279
2.9836651570150576		9.364874531482482
2.8505500155429173		9.349161991072005
2.71875627227836		9.333176317324646
2.588239160529273		9.316914429823315
2.4589555560966776		9.300373255889575
2.3308638958326724		9.283549729126394
2.2039241006473502		9.266440787965347
2.078097502670497		9.249043374214617
1.9533467762954082		9.231354431604258
1.8296358728519517		9.213370904325382
1.7069299586741458		9.195089735559987
1.5851953563442		9.176507865998255
1.4643994889102963		9.157622232340263
1.3445108268894932		9.138429765779039
1.2254988378801241		9.118927390462087
1.107333938620018		9.099112021928399
0.9899874493379005		9.078980565518096
0.8734315502555037		9.058529914751881
0.7576392401072989		9.03775694967743
0.6425842965534273		9.016658535179898
0.5282412383694137		8.995231519253705
0.41458528930364547		8.973472731232787
0.30159234350043196		8.951378979976372
0.1892389323927965		8.928947052007432
0.07750219297499578		8.906173709600873
-0.03364016262981687		8.883055688818411
-0.14420987638635582		8.859589697487188
-0.2542281724233256		8.835772413118905
-0.3637157840395347		8.811600480766383
-0.472692979706655		8.787070510814225
-0.5811795881315998		8.76217907670024
-0.6891950224380831		8.73692271256418
-0.7967583035237699		8.711297910820207
-0.9038880826465103		8.685301119649402
-1.010602663290454		8.658928740408518
-1.116920022360351		8.632177124951001
-1.2228578307500502		8.60504257285618
-1.3284334733290868		8.577521328562367
-1.4336640683893038		8.549609578399426
-1.5385664865916648		8.521303447516177
-1.6431573694517727		8.492598996697824
-1.7474531474011161		8.463492219068382
-1.8514700574596967		8.433979036672836
-1.955224160554453		8.404055296933521
-2.058731358516789		8.373716768975022
-2.1620074107914973		8.342959139811523
-2.2650679508884926		8.311778010390306
-2.367928502607974		8.280168891484792
-2.4706044960689626		8.248127199430176
-2.5731112835705585		8.215648251694336
-2.6754641553148013		8.182727262276384
-2.7776783550195945		8.149359336924768
-2.8797690954498765		8.115539468166466
-2.981751573894993		8.08126253013833
-3.0836409876201145		8.046523273211195
-3.1854525493195096		8.011316318396819
-3.2872015025995367		7.975636151527237
-3.388903137519376		7.939477117195488
-3.4905728062177372		7.902833412446097
-3.5922259386541575		7.865699080203029
-3.6938780584938598		7.828068002422148
-3.7955447991657247		7.789933892954449
-3.897241920123512		7.751290290105602
-3.998985323341194		7.7121305488764245
-4.100791070074112		7.67244783286809
-4.202675397918551		7.6322351058348366
-4.304654738203441		7.591485122866007
-4.406745733749032		7.550190421178072
-4.508965257028671		7.5083433104961905
-4.611330428771289		7.465935863003576
-4.713858637043724		7.422959902835608
-4.81656755685378		7.379406995094204
-4.9194751703167565		7.335268434356445
-5.0225997874302735		7.290535232649791
-5.125960067504408		7.245198106864465
-5.229575041296638		7.199247465571736
-5.333464133903642		7.152673395214738
-5.4376471884649495		7.105465645636387
-5.542144490736459		7.05761361490654
-5.6469767945952025		7.009106333408061
-5.752165348540407		6.959932447138826
-5.857731923259767		6.910080200183676
-5.96369884033413		6.859537416307335
-6.070089002158383		6.808291479615859
-6.176925923161299		6.7563293142306
-6.284233762412508		6.7036373629147565
-6.392037357710548		6.650201564588333
-6.500362261252326		6.596007330662845
-6.60923477699109		6.541039520122097
-6.718681999797478		6.48528241327011
-6.828731856546244		6.428719684061481
-6.939413149259931		6.371334370923226
-7.050755600450264		6.313108845970412
-7.162789900808321		6.254024782510538
-7.275547759405609		6.194063120723698
-7.389061956580427		6.133204031396891
-7.503366399696993		6.071426877581512
-7.618496181979195		6.008710174032787
-7.734487644636512		5.945031544278857
-7.851378442516626		5.880367675155092
-7.969207613537923		5.814694268626037
-8.088015652175313		5.7479859907029685
-8.207844587295034		5.680216417249337
-8.328738064658326		5.611357976449212
-8.450741434440433		5.541381887694975
-8.573901844140412		5.470258096629982
-8.698268337289186		5.3979552060593505
-8.823891958398152		5.3244404024172045
-8.950825864629142		5.249679377451635
-9.079125444708717		5.173636244758654
-9.208848445656269		5.096273450763616
-9.340055107946592		5.0175516797123265
-9.47280830978398		4.93742975219417
-9.60717372122734		4.855864516675494
-9.743219968974477		4.7728107334728
-9.88101881269008		4.688220950541447
